Time,ID,Data,Label
1030000000.009904,0D0,42750460F4000000
1030000000.018993,0D0,4A750460F3000000
1030000000.03012,0D0,52750460F2000000
1030000000.039029,0D0,5A750460F1000000
1030000000.050722,0D0,62750460F0000000
1030000000.058831,0D0,6A750460EF000000
1030000000.069702,0D0,72750460EE000000
1030000000.079028,0D0,7A750460ED000000
1030000000.089696,0D0,02750460FC000000
1030000000.099033,0D0,0A750460FB000000
1030000000.109749,0D0,12750460FA000000
1030000000.119013,0D0,1A750460F9000000
1030000000.130064,0D0,22750460F8000000
1030000000.138994,0D0,2A750460F7000000
1030000000.150725,0D0,32750460F6000000
1030000000.158889,0D0,3A750460F5000000
1030000000.169725,0D0,42750460F4000000
1030000000.179016,0D0,4A750460F3000000
1030000000.189695,0D0,52750460F2000000
1030000000.199007,0D0,5A750460F1000000
1030000000.209677,0D0,62750460F0000000
1030000000.21903,0D0,6A750460EF000000
1030000000.230031,0D0,72750460EE000000
1030000000.239029,0D0,7A750460ED000000
1030000000.251216,0D0,02750460FC000000
1030000000.259301,0D0,0A750460FB000000
1030000000.269662,0D0,12750460FA000000
1030000000.279009,0D0,1A750460F9000000
1030000000.289695,0D0,22750460F8000000
1030000000.298655,0D0,2A750460F7000000
1030000000.309697,0D0,32750460F6000000
1030000000.319031,0D0,3A750460F5000000
1030000000.330074,0D0,42750460F4000000
1030000000.339072,0D0,4A750460F3000000
1030000000.350748,0D0,52750460F2000000
1030000000.358816,0D0,5A750460F1000000
1030000000.369683,0D0,62750460F0000000
1030000000.379038,0D0,6A750460EF000000
1030000000.389724,0D0,72750460EE000000
1030000000.399016,0D0,7A750460ED000000
1030000000.409677,0D0,02750460FC000000
1030000000.419052,0D0,0A750460FB000000
1030000000.429974,0D0,12750460FA000000
1030000000.439015,0D0,1A750460F9000000
1030000000.450702,0D0,22750460F8000000
1030000000.458813,0D0,2A750460F7000000
1030000000.469662,0D0,32750460F6000000
1030000000.479038,0D0,3A750460F5000000
1030000000.489671,0D0,42750460F4000000
1030000000.499015,0D0,4A750460F3000000
1030000000.509699,0D0,52750460F2000000
1030000000.519016,0D0,5A750460F1000000
1030000000.530018,0D0,62750460F0000000
1030000000.539017,0D0,6A750460EF000000
1030000000.550727,0D0,72750460EE000000
1030000000.55879,0D0,7A750460ED000000
1030000000.569727,0D0,02750460FC000000
1030000000.579059,0D0,0A750460FB000000
1030000000.589697,0D0,12750460FA000000
1030000000.59906,0D0,1A750460F9000000
1030000000.609706,0D0,22750460F8000000
1030000000.619311,0D0,2A750460F7000000
1030000000.629974,0D0,32750460F6000000
1030000000.639017,0D0,3A750460F5000000
1030000000.651183,0D0,42750460F4000000
1030000000.65932,0D0,4A750460F3000000
1030000000.669657,0D0,52750460F2000000
1030000000.679052,0D0,5A750460F1000000
1030000000.689702,0D0,62750460F0000000
1030000000.699031,0D0,6A750460EF000000
1030000000.709678,0D0,72750460EE000000
1030000000.718879,0D0,7A750460ED000000
1030000000.729953,0D0,02750460FC000000
1030000000.739032,0D0,0A750460FB000000
1030000000.750687,0D0,12750460FA000000
1030000000.758826,0D0,1A750460F9000000
1030000000.7697,0D0,22750460F8000000
1030000000.779031,0D0,2A750460F7000000
1030000000.789681,0D0,32750460F6000000
1030000000.799032,0D0,3A750460F5000000
1030000000.809679,0D0,42750460F4000000
1030000000.819329,0D0,4A750460F3000000
1030000000.82995,0D0,52750460F2000000
1030000000.839032,0D0,5A750460F1000000
1030000000.851191,0D0,62750460F0000000
1030000000.859322,0D0,6A750460EF000000
1030000000.86968,0D0,72750460EE000000
1030000000.879073,0D0,7A750460ED000000
1030000000.889683,0D0,02750460FC000000
1030000000.899034,0D0,0A750460FB000000
1030000000.909678,0D0,12750460FA000000
1030000000.919045,0D0,1A750460F9000000
1030000000.929981,0D0,22750460F8000000
1030000000.939081,0D0,2A750460F7000000
1030000000.950671,0D0,32750460F6000000
1030000000.958854,0D0,3A750460F5000000
1030000000.969727,0D0,42750460F4000000
1030000000.979081,0D0,4A750460F3000000
1030000000.989686,0D0,52750460F2000000
1030000000.99904,0D0,5A750460F1000000
1030000001.009749,0D0,62750460F0000000
1030000001.019298,0D0,6A750460EF000000
1030000001.02991,0D0,72750460EE000000
1030000001.039054,0D0,7A750460ED000000
1030000001.050844,0D0,02750460FC000000
1030000001.058934,0D0,0A750460FB000000
1030000001.069888,0D0,12750460FA000000
1030000001.079041,0D0,1A750460F9000000
1030000001.089914,0D0,22750460F8000000
1030000001.09908,0D0,2A750460F7000000
1030000001.109666,0D0,32750460F6000000
1030000001.118515,0D0,3A750460F5000000
1030000001.129937,0D0,42750460F4000000
1030000001.138771,0D0,4A750460F3000000
1030000001.150807,0D0,52750460F2000000
1030000001.158895,0D0,5A750460F1000000
1030000001.169805,0D0,62750460F0000000
1030000001.179054,0D0,6A750460EF000000
1030000001.189845,0D0,72750460EE000000
1030000001.199056,0D0,7A750460ED000000
1030000001.2097,0D0,02750460FC000000
1030000001.218606,0D0,0A750460FB000000
1030000001.22991,0D0,12750460FA000000
1030000001.239055,0D0,1A750460F9000000
1030000001.251208,0D0,22750460F8000000
1030000001.259313,0D0,2A750460F7000000
1030000001.269704,0D0,32750460F6000000
1030000001.279039,0D0,3A750460F5000000
1030000001.289646,0D0,42750460F4000000
1030000001.299102,0D0,4A750460F3000000
1030000001.309659,0D0,52750460F2000000
1030000001.318674,0D0,5A750460F1000000
1030000001.32989,0D0,62750460F0000000
1030000001.339077,0D0,6A750460EF000000
1030000001.350662,0D0,72750460EE000000
1030000001.358806,0D0,7A750460ED000000
1030000001.369639,0D0,02750460FC000000
1030000001.379062,0D0,0A750460FB000000
1030000001.38968,0D0,12750460FA000000
1030000001.399063,0D0,1A750460F9000000
1030000001.409681,0D0,22750460F8000000
1030000001.418611,0D0,2A750460F7000000
1030000001.429889,0D0,32750460F6000000
1030000001.439055,0D0,3A750460F5000000
1030000001.450629,0D0,42750460F4000000
1030000001.458764,0D0,4A750460F3000000
1030000001.469661,0D0,52750460F2000000
1030000001.479074,0D0,5A750460F1000000
1030000001.48966,0D0,62750460F0000000
1030000001.499078,0D0,6A750460EF000000
1030000001.509638,0D0,72750460EE000000
1030000001.518608,0D0,7A750460ED000000
1030000001.52987,0D0,02750460FC000000
1030000001.539063,0D0,0A750460FB000000
1030000001.550685,0D0,12750460FA000000
1030000001.558792,0D0,1A750460F9000000
1030000001.56961,0D0,22750460F8000000
1030000001.579082,0D0,2A750460F7000000
1030000001.589668,0D0,32750460F6000000
1030000001.599133,0D0,3A750460F5000000
1030000001.609639,0D0,42750460F4000000
1030000001.619597,0D0,4A750460F3000000
1030000001.629851,0D0,52750460F2000000
1030000001.639078,0D0,5A750460F1000000
1030000001.650628,0D0,62750460F0000000
1030000001.658765,0D0,6A750460EF000000
1030000001.669765,0D0,72750460EE000000
1030000001.679077,0D0,7A750460ED000000
1030000001.689639,0D0,02750460FC000000
1030000001.699098,0D0,0A750460FB000000
1030000001.70964,0D0,12750460FA000000
1030000001.718648,0D0,1A750460F9000000
1030000001.72983,0D0,22750460F8000000
1030000001.739103,0D0,2A750460F7000000
1030000001.751274,0D0,32750460F6000000
1030000001.759388,0D0,3A750460F5000000
1030000001.769619,0D0,42750460F4000000
1030000001.77907,0D0,4A750460F3000000
1030000001.78962,0D0,52750460F2000000
1030000001.799098,0D0,5A750460F1000000
1030000001.809607,0D0,62750460F0000000
1030000001.818891,0D0,6A750460EF000000
1030000001.829832,0D0,72750460EE000000
1030000001.839078,0D0,7A750460ED000000
1030000001.850647,0D0,02750460FC000000
1030000001.858787,0D0,0A750460FB000000
1030000001.86962,0D0,12750460FA000000
1030000001.87909,0D0,1A750460F9000000
1030000001.88962,0D0,22750460F8000000
1030000001.899126,0D0,2A750460F7000000
1030000001.909606,0D0,32750460F6000000
1030000001.919042,0D0,3A750460F5000000
1030000001.93023,0D0,42750460F4000000
1030000001.939147,0D0,4A750460F3000000
1030000001.950629,0D0,52750460F2000000
1030000001.958745,0D0,5A750460F1000000
1030000001.96964,0D0,62750460F0000000
1030000001.979088,0D0,6A750460EF000000
1030000001.989619,0D0,72750460EE000000
1030000001.999087,0D0,7A750460ED000000
1030000002.009613,0D0,02750460FC000000
1030000002.019144,0D0,0A750460FB000000
1030000002.029843,0D0,12750460FA000000
1030000002.039099,0D0,1A750460F9000000
1030000002.051275,0D0,22750460F8000000
1030000002.059417,0D0,2A750460F7000000
1030000002.069599,0D0,32750460F6000000
1030000002.079097,0D0,3A750460F5000000
1030000002.089642,0D0,42750460F4000000
1030000002.099129,0D0,4A750460F3000000
1030000002.10959,0D0,52750460F2000000
1030000002.119103,0D0,5A750460F1000000
1030000002.129796,0D0,62750460F0000000
1030000002.139085,0D0,6A750460EF000000
1030000002.150614,0D0,72750460EE000000
1030000002.158775,0D0,7A750460ED000000
1030000002.16962,0D0,02750460FC000000
1030000002.1791,0D0,0A750460FB000000
1030000002.189622,0D0,12750460FA000000
1030000002.199099,0D0,1A750460F9000000
1030000002.209608,0D0,22750460F8000000
1030000002.219102,0D0,2A750460F7000000
1030000002.229789,0D0,32750460F6000000
1030000002.239084,0D0,3A750460F5000000
1030000002.251289,0D0,42750460F4000000
1030000002.25939,0D0,4A750460F3000000
1030000002.269599,0D0,52750460F2000000
1030000002.279089,0D0,5A750460F1000000
1030000002.289613,0D0,62750460F0000000
1030000002.299083,0D0,6A750460EF000000
1030000002.309589,0D0,72750460EE000000
1030000002.319148,0D0,7A750460ED000000
1030000002.330309,0D0,02750460FC000000
1030000002.339119,0D0,0A750460FB000000
1030000002.350611,0D0,12750460FA000000
1030000002.35912,0D0,1A750460F9000000
1030000002.369622,0D0,22750460F8000000
1030000002.379142,0D0,2A750460F7000000
1030000002.38962,0D0,32750460F6000000
1030000002.399501,0D0,3A750460F5000000
1030000002.409981,0D0,42750460F4000000
1030000002.419086,0D0,4A750460F3000000
1030000002.430209,0D0,52750460F2000000
1030000002.439121,0D0,5A750460F1000000
1030000002.450629,0D0,62750460F0000000
1030000002.459119,0D0,6A750460EF000000
1030000002.469621,0D0,72750460EE000000
1030000002.479123,0D0,7A750460ED000000
1030000002.489581,0D0,02750460FC000000
1030000002.499107,0D0,0A750460FB000000
1030000002.509578,0D0,12750460FA000000
1030000002.519123,0D0,1A750460F9000000
1030000002.530253,0D0,22750460F8000000
1030000002.539109,0D0,2A750460F7000000
1030000002.550672,0D0,32750460F6000000
1030000002.559121,0D0,3A750460F5000000
1030000002.569617,0D0,42750460F4000000
1030000002.579109,0D0,4A750460F3000000
1030000002.589622,0D0,52750460F2000000
1030000002.59917,0D0,5A750460F1000000
1030000002.609548,0D0,62750460F0000000
1030000002.619108,0D0,6A750460EF000000
1030000002.63027,0D0,72750460EE000000
1030000002.639129,0D0,7A750460ED000000
1030000002.650676,0D0,02750460FC000000
1030000002.659107,0D0,0A750460FB000000
1030000002.669664,0D0,12750460FA000000
1030000002.679151,0D0,1A750460F9000000
1030000002.689131,0D0,22750460F8000000
1030000002.699151,0D0,2A750460F7000000
1030000002.70947,0D0,32750460F6000000
1030000002.719136,0D0,3A750460F5000000
1030000002.729709,0D0,42750460F4000000
1030000002.739121,0D0,4A750460F3000000
1030000002.750648,0D0,52750460F2000000
1030000002.759142,0D0,5A750460F1000000
1030000002.769601,0D0,62750460F0000000
1030000002.779186,0D0,6A750460EF000000
1030000002.789601,0D0,72750460EE000000
1030000002.799122,0D0,7A750460ED000000
1030000002.809499,0D0,02750460FC000000
1030000002.819414,0D0,0A750460FB000000
1030000002.829543,0D0,12750460FA000000
1030000002.839152,0D0,1A750460F9000000
1030000002.850634,0D0,22750460F8000000
1030000002.859128,0D0,2A750460F7000000
1030000002.869601,0D0,32750460F6000000
1030000002.879126,0D0,3A750460F5000000
1030000002.889629,0D0,42750460F4000000
1030000002.89915,0D0,4A750460F3000000
1030000002.909487,0D0,52750460F2000000
1030000002.919188,0D0,5A750460F1000000
1030000002.929361,0D0,62750460F0000000
1030000002.939126,0D0,6A750460EF000000
1030000002.950591,0D0,72750460EE000000
1030000002.95912,0D0,7A750460ED000000
1030000002.969628,0D0,02750460FC000000
1030000002.979145,0D0,0A750460FB000000
1030000002.989615,0D0,12750460FA000000
1030000002.99913,0D0,1A750460F9000000
1030000003.009415,0D0,22750460F8000000
1030000003.019116,0D0,2A750460F7000000
1030000003.03056,0D0,32750460F6000000
1030000003.03913,0D0,3A750460F5000000
1030000003.05064,0D0,42750460F4000000
1030000003.058771,0D0,4A750460F3000000
1030000003.0696,0D0,52750460F2000000
1030000003.079129,0D0,5A750460F1000000
1030000003.089585,0D0,62750460F0000000
1030000003.099317,0D0,6A750460EF000000
1030000003.109432,0D0,72750460EE000000
