Time,ID,Data
0.007218,4E7,98839953408
0.107196,4E7,98839953408
0.207219,4E7,98839953408
0.307224,4E7,98839953408
0.40721,4E7,98839953408
0.507198,4E7,98839953408
0.607198,4E7,98839953408
0.707219,4E7,98839953408
0.80721,4E7,98839953408
0.907483,4E7,98839953408
1.007263,4E7,98839953408
1.107201,4E7,98839953408
1.207213,4E7,98839953408
1.307205,4E7,98839953408
1.407201,4E7,98839953408
1.507182,4E7,98839953408
1.607195,4E7,98839953408
1.707215,4E7,98839953408
1.807188,4E7,98839953408
1.907188,4E7,98839953408
2.007196,4E7,98839953408
2.107225,4E7,98839953408
2.207199,4E7,98839953408
2.30724,4E7,98839953408
2.407247,4E7,98839953408
2.507199,4E7,98839953408
2.607199,4E7,98839953408
2.7072,4E7,98839953408
2.807243,4E7,98839953408
2.907201,4E7,98839953408
3.007197,4E7,98839953408
3.107222,4E7,98839953408
3.207229,4E7,98839953408
3.307203,4E7,98839953408
3.407182,4E7,98839953408
3.507182,4E7,98839953408
3.607183,4E7,98839953408
3.707183,4E7,98839953408
3.807184,4E7,98839953408
3.907183,4E7,98839953408
4.007183,4E7,98839953408
4.107211,4E7,98839953408
4.207206,4E7,98839953408
4.307184,4E7,98839953408
4.407185,4E7,98839953408
4.507174,4E7,98839953408
4.607184,4E7,98839953408
4.707172,4E7,98839953408
4.807163,4E7,98839953408
4.907189,4E7,98839953408
5.007153,4E7,98839953408
5.107162,4E7,98839953408
5.20717,4E7,98839953408
5.307154,4E7,98839953408
5.407168,4E7,98839953408
5.507195,4E7,98839953408
5.607175,4E7,98839953408
5.707196,4E7,98839953408
5.807146,4E7,98839953408
5.907168,4E7,98839953408
6.007154,4E7,98839953408
6.107155,4E7,98839953408
6.207135,4E7,98839953408
6.307734,4E7,98839953408
6.407134,4E7,98839953408
6.5077,4E7,98839953408
6.607197,4E7,98839953408
6.707138,4E7,98839953408
6.80719,4E7,98839953408
6.907624,4E7,98839953408
7.008069,4E7,98839953408
7.107179,4E7,98839953408
7.207127,4E7,98839953408
7.307155,4E7,98839953408
7.407155,4E7,98839953408
7.507134,4E7,98839953408
7.607153,4E7,98839953408
7.707134,4E7,98839953408
7.807162,4E7,98839953408
7.907135,4E7,98839953408
8.007137,4E7,98839953408
8.107158,4E7,98839953408
8.207136,4E7,98839953408
8.307164,4E7,98839953408
8.407136,4E7,98839953408
8.507179,4E7,98839953408
8.607166,4E7,98839953408
8.707145,4E7,98839953408
8.807137,4E7,98839953408
8.90712,4E7,98839953408
9.007146,4E7,98839953408
9.107145,4E7,98839953408
9.207115,4E7,98839953408
9.307118,4E7,98839953408
9.407119,4E7,98839953408
9.507142,4E7,98839953408
9.607106,4E7,98839953408
9.707149,4E7,98839953408
9.807149,4E7,98839953408
9.907123,4E7,98839953408
10.0071,4E7,98839953408
10.108064,4E7,98839953408
10.207975,4E7,98839953408
10.307911,4E7,98839953408
10.407852,4E7,98839953408
10.507746,4E7,98839953408
10.607643,4E7,98839953408
10.707601,4E7,98839953408
10.807691,4E7,98839953408
10.907414,4E7,98839953408
11.007353,4E7,98839953408
11.107231,4E7,98839953408
11.207166,4E7,98839953408
11.307249,4E7,98839953408
11.407895,4E7,98839953408
11.507105,4E7,98839953408
11.607106,4E7,98839953408
11.707083,4E7,98839953408
11.807105,4E7,98839953408
11.907071,4E7,98839953408
12.007106,4E7,98839953408
12.107087,4E7,98839953408
12.207107,4E7,98839953408
12.307114,4E7,98839953408
12.407086,4E7,98839953408
12.507087,4E7,98839953408
12.607055,4E7,98839953408
12.707107,4E7,98839953408
12.807104,4E7,98839953408
12.907078,4E7,98839953408
13.007065,4E7,98839953408
13.107074,4E7,98839953408
13.20706,4E7,98839953408
13.307075,4E7,98839953408
13.407097,4E7,98839953408
13.507082,4E7,98839953408
13.607077,4E7,98839953408
13.707065,4E7,98839953408
13.80706,4E7,98839953408
13.907074,4E7,98839953408
14.007075,4E7,98839953408
14.107075,4E7,98839953408
14.207076,4E7,98839953408
14.307116,4E7,98839953408
14.407075,4E7,98839953408
14.507113,4E7,98839953408
14.607073,4E7,98839953408
14.707041,4E7,98839953408
14.807057,4E7,98839953408
14.907058,4E7,98839953408
15.007084,4E7,98839953408
15.107058,4E7,98839953408
15.207106,4E7,98839953408
15.307054,4E7,98839953408
15.40706,4E7,98839953408
15.507994,4E7,98839953408
15.607059,4E7,98839953408
15.707057,4E7,98839953408
15.807059,4E7,98839953408
15.907058,4E7,98839953408
16.007058,4E7,98839953408
16.107059,4E7,98839953408
16.207039,4E7,98839953408
16.307039,4E7,98839953408
16.407061,4E7,98839953408
16.507057,4E7,98839953408
16.60706,4E7,98839953408
16.707041,4E7,98839953408
16.807069,4E7,98839953408
16.90704,4E7,98839953408
17.007042,4E7,98839953408
17.107039,4E7,98839953408
17.207049,4E7,98839953408
17.307029,4E7,98839953408
17.40702,4E7,98839953408
17.507021,4E7,98839953408
17.607035,4E7,98839953408
17.707034,4E7,98839953408
17.807016,4E7,98839953408
17.907026,4E7,98839953408
18.007032,4E7,98839953408
18.107026,4E7,98839953408
18.207029,4E7,98839953408
18.30703,4E7,98839953408
18.407045,4E7,98839953408
18.507013,4E7,98839953408
18.60701,4E7,98839953408
18.707011,4E7,98839953408
18.807029,4E7,98839953408
18.907008,4E7,98839953408
19.007036,4E7,98839953408
19.107031,4E7,98839953408
19.207009,4E7,98839953408
19.307009,4E7,98839953408
19.407037,4E7,98839953408
19.507011,4E7,98839953408
19.607012,4E7,98839953408
19.707038,4E7,98839953408
19.80706,4E7,98839953408
19.907012,4E7,98839953408
20.007012,4E7,98839953408
20.10704,4E7,98839953408
20.20704,4E7,98839953408
20.307014,4E7,98839953408
20.407014,4E7,98839953408
20.506992,4E7,98839953408
20.606994,4E7,98839953408
20.706993,4E7,98839953408
20.807019,4E7,98839953408
20.907012,4E7,98839953408
21.006992,4E7,98839953408
21.107015,4E7,98839953408
21.206995,4E7,98839953408
21.306995,4E7,98839953408
21.407023,4E7,98839953408
21.506995,4E7,98839953408
21.607017,4E7,98839953408
21.70702,4E7,98839953408
21.806981,4E7,98839953408
21.906987,4E7,98839953408
22.006984,4E7,98839953408
22.107014,4E7,98839953408
22.20696,4E7,98839953408
22.306999,4E7,98839953408
22.406978,4E7,98839953408
22.506969,4E7,98839953408
22.606981,4E7,98839953408
22.706976,4E7,98839953408
22.806983,4E7,98839953408
22.906984,4E7,98839953408
23.007006,4E7,98839953408
23.10696,4E7,98839953408
23.206981,4E7,98839953408
23.306983,4E7,98839953408
23.406981,4E7,98839953408
23.507024,4E7,98839953408
23.606962,4E7,98839953408
23.706983,4E7,98839953408
23.806962,4E7,98839953408
23.90699,4E7,98839953408
24.006962,4E7,98839953408
24.106984,4E7,98839953408
24.206962,4E7,98839953408
24.307007,4E7,98839953408
24.406963,4E7,98839953408
24.507028,4E7,98839953408
24.607006,4E7,98839953408
24.707006,4E7,98839953408
24.806985,4E7,98839953408
24.906964,4E7,98839953408
25.006943,4E7,98839953408
25.10695,4E7,98839953408
25.206944,4E7,98839953408
25.306964,4E7,98839953408
25.406966,4E7,98839953408
25.506969,4E7,98839953408
25.606975,4E7,98839953408
25.706934,4E7,98839953408
25.806933,4E7,98839953408
25.906946,4E7,98839953408
26.006974,4E7,98839953408
26.10697,4E7,98839953408
26.206975,4E7,98839953408
26.306976,4E7,98839953408
26.40726,4E7,98839953408
26.506956,4E7,98839953408
26.606954,4E7,98839953408
26.706938,4E7,98839953408
26.806969,4E7,98839953408
26.907097,4E7,98839953408
27.006974,4E7,98839953408
27.106996,4E7,98839953408
27.206998,4E7,98839953408
27.307227,4E7,98839953408
27.407416,4E7,98839953408
27.507621,4E7,98839953408
27.607953,4E7,98839953408
27.706934,4E7,98839953408
27.806932,4E7,98839953408
27.906913,4E7,98839953408
28.006935,4E7,98839953408
28.106955,4E7,98839953408
28.207227,4E7,98839953408
28.307275,4E7,98839953408
28.406943,4E7,98839953408
28.506916,4E7,98839953408
28.606916,4E7,98839953408
28.706938,4E7,98839953408
28.806917,4E7,98839953408
28.906918,4E7,98839953408
29.006915,4E7,98839953408
29.106898,4E7,98839953408
29.206898,4E7,98839953408
29.306944,4E7,98839953408
29.406939,4E7,98839953408
29.506946,4E7,98839953408
29.606898,4E7,98839953408
29.706898,4E7,98839953408
29.806926,4E7,98839953408
29.906899,4E7,98839953408
30.006899,4E7,98839953408
30.106927,4E7,98839953408
30.206923,4E7,98839953408
30.3069,4E7,98839953408
30.406917,4E7,98839953408
30.506924,4E7,98839953408
30.606902,4E7,98839953408
30.706903,4E7,98839953408
30.806882,4E7,98839953408
30.90687,4E7,98839953408
31.006875,4E7,98839953408
31.106933,4E7,98839953408
31.206907,4E7,98839953408
31.306885,4E7,98839953408
31.406886,4E7,98839953408
31.506891,4E7,98839953408
31.606885,4E7,98839953408
31.706885,4E7,98839953408
31.806913,4E7,98839953408
31.906939,4E7,98839953408
32.006874,4E7,98839953408
32.10686,4E7,98839953408
32.206916,4E7,98839953408
32.306885,4E7,98839953408
32.406889,4E7,98839953408
32.506851,4E7,98839953408
32.606876,4E7,98839953408
32.706868,4E7,98839953408
32.806889,4E7,98839953408
32.906865,4E7,98839953408
33.006859,4E7,98839953408
33.106847,4E7,98839953408
33.206874,4E7,98839953408
33.306875,4E7,98839953408
33.406853,4E7,98839953408
33.506873,4E7,98839953408
33.606845,4E7,98839953408
33.706838,4E7,98839953408
33.806847,4E7,98839953408
33.906839,4E7,98839953408
34.006853,4E7,98839953408
34.106838,4E7,98839953408
34.207861,4E7,98839953408
34.306843,4E7,98839953408
34.406878,4E7,98839953408
34.507815,4E7,98839953408
34.607813,4E7,98839953408
34.707793,4E7,98839953408
34.807772,4E7,98839953408
34.9078,4E7,98839953408
35.007737,4E7,98839953408
35.107753,4E7,98839953408
35.207753,4E7,98839953408
35.307733,4E7,98839953408
35.407734,4E7,98839953408
35.507691,4E7,98839953408
35.607844,4E7,98839953408
35.70784,4E7,98839953408
35.8077,4E7,98839953408
35.907635,4E7,98839953408
36.00761,4E7,98839953408
36.106841,4E7,98839953408
36.207589,4E7,98839953408
36.307569,4E7,98839953408
36.407568,4E7,98839953408
36.507592,4E7,98839953408
36.607807,4E7,98839953408
36.707531,4E7,98839953408
36.807507,4E7,98839953408
36.907508,4E7,98839953408
37.007509,4E7,98839953408
37.107823,4E7,98839953408
37.206874,4E7,98839953408
37.307427,4E7,98839953408
37.407427,4E7,98839953408
37.507407,4E7,98839953408
37.606825,4E7,98839953408
37.707374,4E7,98839953408
37.807413,4E7,98839953408
37.907342,4E7,98839953408
38.007369,4E7,98839953408
38.106827,4E7,98839953408
38.207331,4E7,98839953408
38.307293,4E7,98839953408
38.407316,4E7,98839953408
38.50726,4E7,98839953408
38.606831,4E7,98839953408
38.706826,4E7,98839953408
38.807213,4E7,98839953408
38.907192,4E7,98839953408
39.0072,4E7,98839953408
39.106848,4E7,98839953408
39.207179,4E7,98839953408
39.307149,4E7,98839953408
39.407132,4E7,98839953408
39.507129,4E7,98839953408
39.606848,4E7,98839953408
39.707085,4E7,98839953408
39.806843,4E7,98839953408
39.907048,4E7,98839953408
40.007124,4E7,98839953408
40.106897,4E7,98839953408
40.206881,4E7,98839953408
40.307057,4E7,98839953408
40.407008,4E7,98839953408
40.506978,4E7,98839953408
40.606877,4E7,98839953408
40.706939,4E7,98839953408
40.806877,4E7,98839953408
40.906905,4E7,98839953408
41.006897,4E7,98839953408
41.106898,4E7,98839953408
41.206905,4E7,98839953408
41.306878,4E7,98839953408
41.406899,4E7,98839953408
41.506878,4E7,98839953408
41.6069,4E7,98839953408
41.706898,4E7,98839953408
41.806869,4E7,98839953408
41.906881,4E7,98839953408
42.0069,4E7,98839953408
42.106892,4E7,98839953408
42.206871,4E7,98839953408
42.306892,4E7,98839953408
42.406883,4E7,98839953408
42.5069,4E7,98839953408
42.606897,4E7,98839953408
42.706925,4E7,98839953408
42.806905,4E7,98839953408
42.907282,4E7,98839953408
43.006933,4E7,98839953408
43.106891,4E7,98839953408
43.206929,4E7,98839953408
43.306946,4E7,98839953408
43.406906,4E7,98839953408
43.506814,4E7,98839953408
43.60693,4E7,98839953408
43.706929,4E7,98839953408
43.80695,4E7,98839953408
43.906951,4E7,98839953408
44.006929,4E7,98839953408
44.10693,4E7,98839953408
44.206951,4E7,98839953408
44.306958,4E7,98839953408
44.406932,4E7,98839953408
44.506975,4E7,98839953408
44.60698,4E7,98839953408
44.706982,4E7,98839953408
44.807104,4E7,98839953408
44.906998,4E7,98839953408
45.006975,4E7,98839953408
45.106961,4E7,98839953408
45.206955,4E7,98839953408
45.306976,4E7,98839953408
45.406978,4E7,98839953408
45.506977,4E7,98839953408
45.606979,4E7,98839953408
45.707002,4E7,98839953408
45.807004,4E7,98839953408
45.906979,4E7,98839953408
46.006997,4E7,98839953408
46.107005,4E7,98839953408
46.206972,4E7,98839953408
46.306988,4E7,98839953408
46.406974,4E7,98839953408
46.507025,4E7,98839953408
46.607,4E7,98839953408
46.706981,4E7,98839953408
46.807004,4E7,98839953408
46.90703,4E7,98839953408
47.007012,4E7,98839953408
47.107024,4E7,98839953408
47.207001,4E7,98839953408
47.307007,4E7,98839953408
47.407005,4E7,98839953408
47.506702,4E7,98839953408
47.607026,4E7,98839953408
47.707029,4E7,98839953408
47.807005,4E7,98839953408
47.907006,4E7,98839953408
48.007028,4E7,98839953408
48.107028,4E7,98839953408
48.207028,4E7,98839953408
48.307029,4E7,98839953408
48.407029,4E7,98839953408
48.50703,4E7,98839953408
48.607057,4E7,98839953408
48.707031,4E7,98839953408
48.80703,4E7,98839953408
48.907031,4E7,98839953408
49.007115,4E7,98839953408
49.107346,4E7,98839953408
49.20678,4E7,98839953408
49.306802,4E7,98839953408
49.407054,4E7,98839953408
49.507054,4E7,98839953408
49.607096,4E7,98839953408
49.707054,4E7,98839953408
49.807082,4E7,98839953408
49.907055,4E7,98839953408
50.007076,4E7,98839953408
50.107055,4E7,98839953408
50.207057,4E7,98839953408
50.307057,4E7,98839953408
50.407099,4E7,98839953408
50.5071,4E7,98839953408
50.607079,4E7,98839953408
50.707143,4E7,98839953408
50.8071,4E7,98839953408
50.90706,4E7,98839953408
51.007128,4E7,98839953408
51.107085,4E7,98839953408
51.20711,4E7,98839953408
51.307083,4E7,98839953408
51.407082,4E7,98839953408
51.507102,4E7,98839953408
51.607103,4E7,98839953408
51.707104,4E7,98839953408
51.807104,4E7,98839953408
51.907125,4E7,98839953408
52.007104,4E7,98839953408
52.107106,4E7,98839953408
